FlightDate,DayOfWeek,Reporting_Airline,Flight_Number_Reporting_Airline,Dest,DestCityName,CRSDepTime,DepDelay,CRSArrTime,ArrDelay,Cancelled,CancellationCode,Diverted,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2026-01-09,5,WN,2912,HOU,"Houston, TX",1350,-6.00,1450,-14.00,0.00,,0.00,31.00,148.00,,,,,
2026-01-09,5,WN,2577,HRL,"Harlingen/San Benito, TX",1000,-7.00,1115,-12.00,0.00,,0.00,51.00,273.00,,,,,
2026-01-09,5,WN,4528,HRL,"Harlingen/San Benito, TX",1940,23.00,2050,16.00,0.00,,0.00,45.00,273.00,10.00,0.00,0.00,0.00,6.00
2026-01-09,5,WN,853,IND,"Indianapolis, IN",0940,-8.00,1255,-12.00,0.00,,0.00,105.00,919.00,,,,,
2026-01-09,5,WN,661,JAX,"Jacksonville, FL",1445,2.00,1810,-18.00,0.00,,0.00,108.00,953.00,,,,,
2026-01-09,5,WN,223,LAS,"Las Vegas, NV",1305,22.00,1415,-2.00,0.00,,0.00,148.00,1090.00,,,,,
2026-01-09,5,WN,332,LAS,"Las Vegas, NV",1535,0.00,1645,-24.00,0.00,,0.00,150.00,1090.00,,,,,
2026-01-09,5,WN,1813,LAS,"Las Vegas, NV",0640,-5.00,0745,-8.00,0.00,,0.00,158.00,1090.00,,,,,
2026-01-09,5,WN,2269,LAS,"Las Vegas, NV",1040,11.00,1145,-7.00,0.00,,0.00,151.00,1090.00,,,,,
2026-01-09,5,WN,2541,LAS,"Las Vegas, NV",1725,59.00,1835,36.00,0.00,,0.00,146.00,1090.00,6.00,0.00,0.00,0.00,30.00
2026-01-09,5,WN,336,LAX,"Los Angeles, CA",1030,-7.00,1200,-12.00,0.00,,0.00,180.00,1242.00,,,,,
2026-01-09,5,WN,1310,LAX,"Los Angeles, CA",1855,7.00,2025,-8.00,0.00,,0.00,174.00,1242.00,,,,,
2026-01-09,5,WN,3871,LBB,"Lubbock, TX",1940,19.00,2100,5.00,0.00,,0.00,50.00,341.00,,,,,
2026-01-09,5,WN,1481,LGB,"Long Beach, CA",1615,-2.00,1740,-13.00,0.00,,0.00,174.00,1226.00,,,,,
2026-01-09,5,WN,1419,MAF,"Midland/Odessa, TX",1945,31.00,2055,23.00,0.00,,0.00,47.00,294.00,0.00,0.00,0.00,0.00,23.00
2026-01-09,5,WN,1840,MCI,"Kansas City, MO",1940,-10.00,2130,-28.00,0.00,,0.00,76.00,650.00,,,,,
2026-01-09,5,WN,1962,MCI,"Kansas City, MO",0930,-8.00,1125,-29.00,0.00,,0.00,78.00,650.00,,,,,
2026-01-09,5,WN,353,MCO,"Orlando, FL",1130,-2.00,1455,-2.00,0.00,,0.00,125.00,994.00,,,,,
2026-01-09,5,WN,358,MCO,"Orlando, FL",1630,-5.00,1955,6.00,0.00,,0.00,127.00,994.00,,,,,
2026-01-09,5,WN,2350,MCO,"Orlando, FL",0835,-7.00,1200,-2.00,0.00,,0.00,123.00,994.00,,,,,
2026-01-09,5,WN,3580,MCO,"Orlando, FL",1835,-4.00,2200,-4.00,0.00,,0.00,124.00,994.00,,,,,
2026-01-09,5,WN,1851,MDW,"Chicago, IL",1400,-15.00,1630,-25.00,0.00,,0.00,118.00,972.00,,,,,
2026-01-09,5,WN,2234,MDW,"Chicago, IL",1045,-10.00,1310,-23.00,0.00,,0.00,115.00,972.00,,,,,
2026-01-09,5,WN,4409,MDW,"Chicago, IL",0630,-6.00,0900,-27.00,0.00,,0.00,113.00,972.00,,,,,
2026-01-09,5,WN,855,MIA,"Miami, FL",1155,17.00,1530,10.00,0.00,,0.00,130.00,1103.00,,,,,
2026-01-09,5,WN,556,MSY,"New Orleans, LA",1315,0.00,1440,-9.00,0.00,,0.00,61.00,445.00,,,,,
2026-01-09,5,WN,726,MSY,"New Orleans, LA",1940,25.00,2100,20.00,0.00,,0.00,56.00,445.00,20.00,0.00,0.00,0.00,0.00
2026-01-09,5,WN,2011,MSY,"New Orleans, LA",0800,-4.00,0920,-13.00,0.00,,0.00,57.00,445.00,,,,,
2026-01-09,5,WN,4599,MSY,"New Orleans, LA",1520,-4.00,1645,1.00,0.00,,0.00,57.00,445.00,,,,,
2026-01-09,5,WN,371,OAK,"Oakland, CA",1530,5.00,1730,3.00,0.00,,0.00,209.00,1497.00,,,,,
2026-01-09,5,WN,467,ONT,"Ontario, CA",1350,-2.00,1505,-2.00,0.00,,0.00,179.00,1196.00,,,,,
2026-01-09,5,WN,374,PHX,"Phoenix, AZ",0620,-9.00,0805,-25.00,0.00,,0.00,131.00,872.00,,,,,
2026-01-09,5,WN,376,PHX,"Phoenix, AZ",1350,6.00,1530,2.00,0.00,,0.00,139.00,872.00,,,,,
2026-01-09,5,WN,1121,PHX,"Phoenix, AZ",1555,0.00,1740,-12.00,0.00,,0.00,136.00,872.00,,,,,
2026-01-09,5,WN,1850,PHX,"Phoenix, AZ",1810,10.00,1955,13.00,0.00,,0.00,141.00,872.00,,,,,
2026-01-09,5,WN,3227,PHX,"Phoenix, AZ",0930,0.00,1115,-5.00,0.00,,0.00,134.00,872.00,,,,,
2026-01-09,5,WN,382,RDU,"Raleigh/Durham, NC",0940,-15.00,1320,-20.00,0.00,,0.00,142.00,1162.00,,,,,
2026-01-09,5,WN,385,SAN,"San Diego, CA",1335,-4.00,1450,-18.00,0.00,,0.00,164.00,1164.00,,,,,
2026-01-09,5,WN,4229,SAN,"San Diego, CA",0755,-1.00,0910,-8.00,0.00,,0.00,174.00,1164.00,,,,,
2026-01-09,5,WN,4566,SAN,"San Diego, CA",2020,-8.00,2130,-7.00,0.00,,0.00,172.00,1164.00,,,,,
2026-01-09,5,WN,2172,SFO,"San Francisco, CA",1145,13.00,1345,-7.00,0.00,,0.00,202.00,1504.00,,,,,
2026-01-09,5,WN,397,SJC,"San Jose, CA",0930,-12.00,1130,-35.00,0.00,,0.00,200.00,1476.00,,,,,
2026-01-09,5,WN,470,SJC,"San Jose, CA",1550,0.00,1750,-21.00,0.00,,0.00,201.00,1476.00,,,,,
2026-01-09,5,WN,1625,SJC,"San Jose, CA",1935,-9.00,2130,-26.00,0.00,,0.00,201.00,1476.00,,,,,
2026-01-09,5,WN,2674,SLC,"Salt Lake City, UT",1615,-4.00,1820,-26.00,0.00,,0.00,142.00,1086.00,,,,,
2026-01-09,5,WN,215,SMF,"Sacramento, CA",1635,-7.00,1835,-25.00,0.00,,0.00,198.00,1481.00,,,,,
2026-01-09,5,WN,179,SNA,"Santa Ana, CA",1655,72.00,1820,72.00,0.00,,0.00,175.00,1209.00,72.00,0.00,0.00,0.00,0.00
2026-01-09,5,WN,407,STL,"St. Louis, MO",0535,-13.00,0735,-33.00,0.00,,0.00,86.00,721.00,,,,,
2026-01-09,5,WN,408,STL,"St. Louis, MO",1500,-6.00,1705,-6.00,0.00,,0.00,111.00,721.00,,,,,
2026-01-09,5,WN,298,TPA,"Tampa, FL",1415,28.00,1735,29.00,0.00,,0.00,114.00,928.00,0.00,0.00,1.00,0.00,28.00
2026-01-09,5,WN,416,TPA,"Tampa, FL",1100,-5.00,1415,-9.00,0.00,,0.00,114.00,928.00,,,,,
2026-01-09,5,WN,2318,TPA,"Tampa, FL",1715,20.00,2030,14.00,0.00,,0.00,113.00,928.00,,,,,
2026-01-17,6,WN,2700,ABQ,"Albuquerque, NM",1750,12.00,1850,1.00,0.00,,0.00,93.00,619.00,,,,,
2026-01-17,6,WN,1989,ATL,"Atlanta, GA",0930,-4.00,1235,-16.00,0.00,,0.00,93.00,813.00,,,,,
2026-01-17,6,WN,263,BNA,"Nashville, TN",0710,-3.00,0915,3.00,0.00,,0.00,86.00,756.00,,,,,
2026-01-17,6,WN,1402,BNA,"Nashville, TN",1400,1.00,1605,-7.00,0.00,,0.00,88.00,756.00,,,,,
2026-01-17,6,WN,1701,BNA,"Nashville, TN",1755,-4.00,1955,-20.00,0.00,,0.00,85.00,756.00,,,,,
2026-01-17,6,WN,271,BWI,"Baltimore, MD",0515,-10.00,0920,-22.00,0.00,,0.00,141.00,1342.00,,,,,
2026-01-17,6,WN,275,BWI,"Baltimore, MD",1505,22.00,1910,-8.00,0.00,,0.00,142.00,1342.00,,,,,
2026-01-17,6,WN,281,DAL,"Dallas, TX",0930,5.00,1035,-13.00,0.00,,0.00,35.00,189.00,,,,,
2026-01-17,6,WN,2826,DAL,"Dallas, TX",1635,1.00,1740,-8.00,0.00,,0.00,37.00,189.00,,,,,
2026-01-17,6,WN,2844,DAL,"Dallas, TX",1310,13.00,1415,-4.00,0.00,,0.00,35.00,189.00,,,,,
2026-01-17,6,WN,4617,DAL,"Dallas, TX",0620,-6.00,0725,-16.00,0.00,,0.00,36.00,189.00,,,,,
2026-01-17,6,WN,927,DCA,"Washington, DC",1305,-9.00,1710,-23.00,0.00,,0.00,139.00,1315.00,,,,,
2026-01-17,6,WN,286,DEN,"Denver, CO",0545,0.00,0705,-9.00,0.00,,0.00,116.00,775.00,,,,,
2026-01-17,6,WN,2538,DEN,"Denver, CO",1240,-7.00,1400,-17.00,0.00,,0.00,110.00,775.00,,,,,
2026-01-17,6,WN,3843,DEN,"Denver, CO",1750,-8.00,1910,-12.00,0.00,,0.00,120.00,775.00,,,,,
2026-01-17,6,WN,4565,DEN,"Denver, CO",1025,-3.00,1145,-10.00,0.00,,0.00,114.00,775.00,,,,,
2026-01-17,6,WN,199,ECP,"Panama City, FL",0930,-11.00,1120,-9.00,0.00,,0.00,84.00,710.00,,,,,
2026-01-17,6,WN,1167,ELP,"El Paso, TX",1750,17.00,1835,15.00,0.00,,0.00,85.00,528.00,15.00,0.00,0.00,0.00,0.00
2026-01-17,6,WN,1436,FLL,"Fort Lauderdale, FL",0930,-11.00,1305,-24.00,0.00,,0.00,124.00,1105.00,,,,,
2026-01-17,6,WN,1963,HOU,"Houston, TX",1815,-15.00,1915,-26.00,0.00,,0.00,30.00,148.00,,,,,
2026-01-17,6,WN,2148,HOU,"Houston, TX",0640,-7.00,0740,12.00,0.00,,0.00,40.00,148.00,,,,,
2026-01-17,6,WN,2763,HOU,"Houston, TX",1550,-7.00,1655,-11.00,0.00,,0.00,40.00,148.00,,,,,
2026-01-17,6,WN,2912,HOU,"Houston, TX",0850,-10.00,0950,-13.00,0.00,,0.00,36.00,148.00,,,,,
2026-01-17,6,WN,2577,HRL,"Harlingen/San Benito, TX",1750,10.00,1900,4.00,0.00,,0.00,50.00,273.00,,,,,
2026-01-17,6,WN,4145,IND,"Indianapolis, IN",1250,-9.00,1610,-22.00,0.00,,0.00,110.00,919.00,,,,,
2026-01-17,6,WN,223,LAS,"Las Vegas, NV",1210,-1.00,1320,-3.00,0.00,,0.00,167.00,1090.00,,,,,
2026-01-17,6,WN,332,LAS,"Las Vegas, NV",1525,9.00,1635,-1.00,0.00,,0.00,164.00,1090.00,,,,,
2026-01-17,6,WN,2269,LAS,"Las Vegas, NV",0645,-3.00,0750,-10.00,0.00,,0.00,157.00,1090.00,,,,,
2026-01-17,6,WN,2541,LAS,"Las Vegas, NV",1750,-5.00,1855,-25.00,0.00,,0.00,149.00,1090.00,,,,,
2026-01-17,6,WN,2100,LAX,"Los Angeles, CA",1530,28.00,1705,26.00,0.00,,0.00,180.00,1242.00,26.00,0.00,0.00,0.00,0.00
2026-01-17,6,WN,1840,MCI,"Kansas City, MO",1250,2.00,1445,-12.00,0.00,,0.00,88.00,650.00,,,,,
2026-01-17,6,WN,351,MCO,"Orlando, FL",0605,2.00,0930,-6.00,0.00,,0.00,119.00,994.00,,,,,
2026-01-17,6,WN,353,MCO,"Orlando, FL",0910,-7.00,1235,-11.00,0.00,,0.00,121.00,994.00,,,,,
2026-01-17,6,WN,358,MCO,"Orlando, FL",1320,26.00,1650,14.00,0.00,,0.00,116.00,994.00,,,,,
2026-01-17,6,WN,1714,MCO,"Orlando, FL",1755,-3.00,2120,-20.00,0.00,,0.00,112.00,994.00,,,,,
2026-01-17,6,WN,2234,MDW,"Chicago, IL",1330,25.00,1600,21.00,0.00,,0.00,131.00,972.00,2.00,0.00,0.00,0.00,19.00
2026-01-17,6,WN,2794,MIA,"Miami, FL",1250,11.00,1625,1.00,0.00,,0.00,125.00,1103.00,,,,,
2026-01-17,6,WN,726,MSY,"New Orleans, LA",1755,-4.00,1915,-6.00,0.00,,0.00,56.00,445.00,,,,,
2026-01-17,6,WN,1034,MSY,"New Orleans, LA",1205,-3.00,1325,-12.00,0.00,,0.00,53.00,445.00,,,,,
2026-01-17,6,WN,374,PHX,"Phoenix, AZ",0610,-4.00,0755,-2.00,0.00,,0.00,129.00,872.00,,,,,
2026-01-17,6,WN,2631,PHX,"Phoenix, AZ",1200,1.00,1340,-13.00,0.00,,0.00,129.00,872.00,,,,,
2026-01-17,6,WN,3133,PHX,"Phoenix, AZ",1620,11.00,1800,-6.00,0.00,,0.00,128.00,872.00,,,,,
2026-01-17,6,WN,382,RDU,"Raleigh/Durham, NC",0940,-10.00,1320,-30.00,0.00,,0.00,127.00,1162.00,,,,,
2026-01-17,6,WN,385,SAN,"San Diego, CA",0635,9.00,0750,-16.00,0.00,,0.00,153.00,1164.00,,,,,
2026-01-17,6,WN,4566,SAN,"San Diego, CA",1745,13.00,1900,-10.00,0.00,,0.00,153.00,1164.00,,,,,
2026-01-17,6,WN,2172,SFO,"San Francisco, CA",1000,-2.00,1200,-8.00,0.00,,0.00,203.00,1504.00,,,,,
2026-01-17,6,WN,397,SJC,"San Jose, CA",1500,-2.00,1700,-20.00,0.00,,0.00,206.00,1476.00,,,,,
2026-01-17,6,WN,2674,SLC,"Salt Lake City, UT",1750,22.00,1955,11.00,0.00,,0.00,159.00,1086.00,,,,,
2026-01-17,6,WN,215,SMF,"Sacramento, CA",1525,5.00,1725,-17.00,0.00,,0.00,206.00,1481.00,,,,,
2026-01-17,6,WN,407,STL,"St. Louis, MO",0600,1.00,0805,-11.00,0.00,,0.00,95.00,721.00,,,,,
2026-01-17,6,WN,298,TPA,"Tampa, FL",0745,-5.00,1100,-20.00,0.00,,0.00,104.00,928.00,,,,,
2026-01-18,7,WN,2700,ABQ,"Albuquerque, NM",1940,20.00,2040,16.00,0.00,,0.00,99.00,619.00,6.00,0.00,0.00,0.00,10.00
2026-01-18,7,WN,770,ATL,"Atlanta, GA",1440,-7.00,1750,-19.00,0.00,,0.00,100.00,813.00,,,,,
2026-01-18,7,WN,1989,ATL,"Atlanta, GA",0930,-8.00,1235,-21.00,0.00,,0.00,96.00,813.00,,,,,
2026-01-18,7,WN,2378,ATL,"Atlanta, GA",1235,-5.00,1540,-13.00,0.00,,0.00,100.00,813.00,,,,,
2026-01-18,7,WN,211,BNA,"Nashville, TN",1210,0.00,1410,-8.00,0.00,,0.00,98.00,756.00,,,,,
2026-01-18,7,WN,263,BNA,"Nashville, TN",0725,-5.00,0925,-10.00,0.00,,0.00,94.00,756.00,,,,,
2026-01-18,7,WN,819,BNA,"Nashville, TN",1835,-9.00,2035,-6.00,0.00,,0.00,99.00,756.00,,,,,
2026-01-18,7,WN,1701,BNA,"Nashville, TN",1345,-2.00,1545,-9.00,0.00,,0.00,97.00,756.00,,,,,
2026-01-18,7,WN,2837,BNA,"Nashville, TN",1520,2.00,1725,-2.00,0.00,,0.00,101.00,756.00,,,,,
2026-01-18,7,WN,2293,BUR,"Burbank, CA",1745,1.00,1915,-10.00,0.00,,0.00,184.00,1241.00,,,,,
2026-01-18,7,WN,271,BWI,"Baltimore, MD",0545,-4.00,0950,-17.00,0.00,,0.00,157.00,1342.00,,,,,
2026-01-18,7,WN,274,BWI,"Baltimore, MD",1135,-7.00,1540,-20.00,0.00,,0.00,157.00,1342.00,,,,,
2026-01-18,7,WN,275,BWI,"Baltimore, MD",1545,4.00,1950,-3.00,0.00,,0.00,157.00,1342.00,,,,,
2026-01-18,7,WN,1422,CMH,"Columbus, OH",0950,16.00,1320,11.00,0.00,,0.00,129.00,1073.00,,,,,
2026-01-18,7,WN,281,DAL,"Dallas, TX",1820,-3.00,1925,-17.00,0.00,,0.00,39.00,189.00,,,,,
2026-01-18,7,WN,282,DAL,"Dallas, TX",1625,6.00,1730,-9.00,0.00,,0.00,36.00,189.00,,,,,
2026-01-18,7,WN,2504,DAL,"Dallas, TX",0850,-7.00,0955,-17.00,0.00,,0.00,42.00,189.00,,,,,
2026-01-18,7,WN,2826,DAL,"Dallas, TX",1440,0.00,1550,-13.00,0.00,,0.00,42.00,189.00,,,,,
2026-01-18,7,WN,2844,DAL,"Dallas, TX",1310,-5.00,1415,-3.00,0.00,,0.00,41.00,189.00,,,,,
2026-01-18,7,WN,4407,DAL,"Dallas, TX",1200,7.00,1305,3.00,0.00,,0.00,45.00,189.00,,,,,
2026-01-18,7,WN,4617,DAL,"Dallas, TX",0700,18.00,0810,6.00,0.00,,0.00,38.00,189.00,,,,,
2026-01-18,7,WN,1714,DCA,"Washington, DC",1255,-6.00,1700,3.00,0.00,,0.00,165.00,1315.00,,,,,
2026-01-18,7,WN,286,DEN,"Denver, CO",0625,-4.00,0745,-13.00,0.00,,0.00,115.00,775.00,,,,,
2026-01-18,7,WN,294,DEN,"Denver, CO",1250,-5.00,1410,-13.00,0.00,,0.00,113.00,775.00,,,,,
2026-01-18,7,WN,1773,DEN,"Denver, CO",1030,-9.00,1150,-14.00,0.00,,0.00,112.00,775.00,,,,,
2026-01-18,7,WN,1944,DEN,"Denver, CO",1620,-5.00,1740,-10.00,0.00,,0.00,114.00,775.00,,,,,
2026-01-18,7,WN,3843,DEN,"Denver, CO",1810,-4.00,1930,-8.00,0.00,,0.00,118.00,775.00,,,,,
2026-01-18,7,WN,302,ELP,"El Paso, TX",1315,3.00,1400,-3.00,0.00,,0.00,78.00,528.00,,,,,
2026-01-18,7,WN,793,ELP,"El Paso, TX",1940,0.00,2020,5.00,0.00,,0.00,80.00,528.00,,,,,
2026-01-18,7,WN,1436,FLL,"Fort Lauderdale, FL",1120,-15.00,1455,-9.00,0.00,,0.00,130.00,1105.00,,,,,
2026-01-18,7,WN,1270,HOU,"Houston, TX",0705,-4.00,0805,-6.00,0.00,,0.00,31.00,148.00,,,,,
2026-01-18,7,WN,2148,HOU,"Houston, TX",0925,-5.00,1025,-16.00,0.00,,0.00,33.00,148.00,,,,,
2026-01-18,7,WN,2164,HOU,"Houston, TX",1645,-5.00,1745,6.00,0.00,,0.00,32.00,148.00,,,,,
2026-01-18,7,WN,2763,HOU,"Houston, TX",1835,-5.00,1935,-14.00,0.00,,0.00,31.00,148.00,,,,,
2026-01-18,7,WN,2912,HOU,"Houston, TX",1350,18.00,1450,10.00,0.00,,0.00,32.00,148.00,,,,,
2026-01-18,7,WN,2577,HRL,"Harlingen/San Benito, TX",1000,205.00,1115,187.00,0.00,,0.00,44.00,273.00,187.00,0.00,0.00,0.00,0.00
2026-01-18,7,WN,4528,HRL,"Harlingen/San Benito, TX",1940,-4.00,2050,-8.00,0.00,,0.00,44.00,273.00,,,,,
2026-01-18,7,WN,853,IND,"Indianapolis, IN",0940,8.00,1255,12.00,0.00,,0.00,120.00,919.00,,,,,
2026-01-18,7,WN,661,JAX,"Jacksonville, FL",1445,-7.00,1810,-20.00,0.00,,0.00,113.00,953.00,,,,,
2026-01-18,7,WN,223,LAS,"Las Vegas, NV",1305,10.00,1415,-10.00,0.00,,0.00,156.00,1090.00,,,,,
2026-01-18,7,WN,332,LAS,"Las Vegas, NV",1535,-1.00,1645,-15.00,0.00,,0.00,161.00,1090.00,,,,,
2026-01-18,7,WN,1813,LAS,"Las Vegas, NV",0640,-6.00,0745,-20.00,0.00,,0.00,158.00,1090.00,,,,,
2026-01-18,7,WN,2269,LAS,"Las Vegas, NV",1040,7.00,1145,-5.00,0.00,,0.00,155.00,1090.00,,,,,
2026-01-18,7,WN,2541,LAS,"Las Vegas, NV",1725,-6.00,1835,-24.00,0.00,,0.00,160.00,1090.00,,,,,
2026-01-18,7,WN,336,LAX,"Los Angeles, CA",1030,-6.00,1200,-16.00,0.00,,0.00,176.00,1242.00,,,,,
2026-01-18,7,WN,1310,LAX,"Los Angeles, CA",1855,5.00,2025,-10.00,0.00,,0.00,176.00,1242.00,,,,,
2026-01-18,7,WN,3871,LBB,"Lubbock, TX",1940,-7.00,2100,-16.00,0.00,,0.00,59.00,341.00,,,,,
2026-01-18,7,WN,1481,LGB,"Long Beach, CA",1615,3.00,1740,-14.00,0.00,,0.00,174.00,1226.00,,,,,
2026-01-18,7,WN,1419,MAF,"Midland/Odessa, TX",1945,-12.00,2055,-14.00,0.00,,0.00,50.00,294.00,,,,,
2026-01-18,7,WN,1840,MCI,"Kansas City, MO",1940,-1.00,2130,14.00,0.00,,0.00,91.00,650.00,,,,,
2026-01-18,7,WN,1962,MCI,"Kansas City, MO",0930,-6.00,1125,-3.00,0.00,,0.00,94.00,650.00,,,,,
2026-01-18,7,WN,353,MCO,"Orlando, FL",1130,16.00,1455,31.00,0.00,,0.00,129.00,994.00,0.00,0.00,15.00,0.00,16.00
2026-01-18,7,WN,358,MCO,"Orlando, FL",1630,-4.00,1955,14.00,0.00,,0.00,115.00,994.00,,,,,
2026-01-18,7,WN,2350,MCO,"Orlando, FL",0835,-6.00,1200,-15.00,0.00,,0.00,118.00,994.00,,,,,
2026-01-18,7,WN,3580,MCO,"Orlando, FL",1835,-3.00,2200,-19.00,0.00,,0.00,117.00,994.00,,,,,
2026-01-18,7,WN,1851,MDW,"Chicago, IL",1400,-1.00,1630,3.00,0.00,,0.00,139.00,972.00,,,,,
2026-01-18,7,WN,2234,MDW,"Chicago, IL",1045,-4.00,1310,1.00,0.00,,0.00,135.00,972.00,,,,,
2026-01-18,7,WN,4409,MDW,"Chicago, IL",0630,-5.00,0900,3.00,0.00,,0.00,141.00,972.00,,,,,
2026-01-18,7,WN,855,MIA,"Miami, FL",1155,-2.00,1530,2.00,0.00,,0.00,132.00,1103.00,,,,,
2026-01-18,7,WN,556,MSY,"New Orleans, LA",1315,-14.00,1440,-25.00,0.00,,0.00,58.00,445.00,,,,,
2026-01-18,7,WN,726,MSY,"New Orleans, LA",1940,-4.00,2100,-13.00,0.00,,0.00,57.00,445.00,,,,,
2026-01-18,7,WN,2011,MSY,"New Orleans, LA",0800,-5.00,0920,-16.00,0.00,,0.00,54.00,445.00,,,,,
2026-01-18,7,WN,4599,MSY,"New Orleans, LA",1520,-4.00,1645,-16.00,0.00,,0.00,60.00,445.00,,,,,
2026-01-18,7,WN,371,OAK,"Oakland, CA",1530,6.00,1730,-4.00,0.00,,0.00,213.00,1497.00,,,,,
2026-01-18,7,WN,467,ONT,"Ontario, CA",1350,0.00,1505,-16.00,0.00,,0.00,163.00,1196.00,,,,,
2026-01-18,7,WN,374,PHX,"Phoenix, AZ",0620,-11.00,0805,-28.00,0.00,,0.00,131.00,872.00,,,,,
2026-01-18,7,WN,376,PHX,"Phoenix, AZ",1350,11.00,1530,-3.00,0.00,,0.00,129.00,872.00,,,,,
2026-01-18,7,WN,1121,PHX,"Phoenix, AZ",1555,-4.00,1740,-17.00,0.00,,0.00,132.00,872.00,,,,,
2026-01-18,7,WN,1850,PHX,"Phoenix, AZ",1810,-2.00,1955,-20.00,0.00,,0.00,131.00,872.00,,,,,
2026-01-18,7,WN,3227,PHX,"Phoenix, AZ",0930,-5.00,1115,-22.00,0.00,,0.00,128.00,872.00,,,,,
2026-01-18,7,WN,382,RDU,"Raleigh/Durham, NC",0940,113.00,1320,108.00,0.00,,0.00,133.00,1162.00,108.00,0.00,0.00,0.00,0.00
2026-01-18,7,WN,385,SAN,"San Diego, CA",1335,1.00,1450,-13.00,0.00,,0.00,164.00,1164.00,,,,,
2026-01-18,7,WN,4229,SAN,"San Diego, CA",0755,-12.00,0910,-28.00,0.00,,0.00,163.00,1164.00,,,,,
2026-01-18,7,WN,4566,SAN,"San Diego, CA",2025,2.00,2135,-5.00,0.00,,0.00,166.00,1164.00,,,,,
2026-01-18,7,WN,2172,SFO,"San Francisco, CA",1145,-3.00,1345,-12.00,0.00,,0.00,211.00,1504.00,,,,,
2026-01-18,7,WN,397,SJC,"San Jose, CA",0930,10.00,1130,-7.00,0.00,,0.00,206.00,1476.00,,,,,
2026-01-18,7,WN,470,SJC,"San Jose, CA",1550,43.00,1750,34.00,0.00,,0.00,215.00,1476.00,32.00,0.00,0.00,0.00,2.00
2026-01-18,7,WN,1625,SJC,"San Jose, CA",1935,0.00,2130,0.00,0.00,,0.00,211.00,1476.00,,,,,
2026-01-18,7,WN,2674,SLC,"Salt Lake City, UT",1615,67.00,1820,55.00,0.00,,0.00,157.00,1086.00,1.00,0.00,0.00,0.00,54.00
2026-01-18,7,WN,215,SMF,"Sacramento, CA",1635,28.00,1835,14.00,0.00,,0.00,212.00,1481.00,,,,,
2026-01-18,7,WN,179,SNA,"Santa Ana, CA",1655,2.00,1820,-8.00,0.00,,0.00,177.00,1209.00,,,,,
2026-01-18,7,WN,407,STL,"St. Louis, MO",0535,-9.00,0735,-9.00,0.00,,0.00,101.00,721.00,,,,,
2026-01-18,7,WN,408,STL,"St. Louis, MO",1500,-6.00,1705,-12.00,0.00,,0.00,106.00,721.00,,,,,
2026-01-18,7,WN,298,TPA,"Tampa, FL",1415,-5.00,1735,-16.00,0.00,,0.00,112.00,928.00,,,,,
2026-01-18,7,WN,416,TPA,"Tampa, FL",1100,-1.00,1415,-4.00,0.00,,0.00,114.00,928.00,,,,,
2026-01-18,7,WN,2318,TPA,"Tampa, FL",1715,-9.00,2030,-17.00,0.00,,0.00,115.00,928.00,,,,,
2026-01-26,1,WN,2700,ABQ,"Albuquerque, NM",1940,17.00,2040,23.00,0.00,,0.00,101.00,619.00,0.00,0.00,6.00,0.00,17.00
2026-01-26,1,WN,770,ATL,"Atlanta, GA",1440,109.00,1750,93.00,0.00,,0.00,88.00,813.00,0.00,0.00,0.00,0.00,93.00
2026-01-26,1,WN,1989,ATL,"Atlanta, GA",0930,-5.00,1235,-22.00,0.00,,0.00,89.00,813.00,,,,,
2026-01-26,1,WN,2378,ATL,"Atlanta, GA",1235,171.00,1540,150.00,0.00,,0.00,88.00,813.00,0.00,0.00,0.00,0.00,150.00
2026-01-26,1,WN,211,BNA,"Nashville, TN",1210,22.00,1410,11.00,0.00,,0.00,88.00,756.00,,,,,
2026-01-26,1,WN,263,BNA,"Nashville, TN",0725,,0925,,1.00,B,0.00,,756.00,,,,,
2026-01-26,1,WN,819,BNA,"Nashville, TN",1835,4.00,2035,21.00,0.00,,0.00,96.00,756.00,0.00,0.00,21.00,0.00,0.00
2026-01-26,1,WN,1701,BNA,"Nashville, TN",1345,6.00,1545,-3.00,0.00,,0.00,94.00,756.00,,,,,
2026-01-26,1,WN,2837,BNA,"Nashville, TN",1520,,1725,,1.00,C,0.00,,756.00,,,,,
2026-01-26,1,WN,2293,BUR,"Burbank, CA",1745,12.00,1915,8.00,0.00,,0.00,194.00,1241.00,,,,,
2026-01-26,1,WN,271,BWI,"Baltimore, MD",0545,,0950,,1.00,B,0.00,,1342.00,,,,,
2026-01-26,1,WN,274,BWI,"Baltimore, MD",1135,,1540,,1.00,A,0.00,,1342.00,,,,,
2026-01-26,1,WN,275,BWI,"Baltimore, MD",1545,,1950,,1.00,C,0.00,,1342.00,,,,,
2026-01-26,1,WN,1422,CMH,"Columbus, OH",0950,,1320,,1.00,B,0.00,,1073.00,,,,,
2026-01-26,1,WN,281,DAL,"Dallas, TX",1820,,1925,,1.00,A,0.00,,189.00,,,,,
2026-01-26,1,WN,282,DAL,"Dallas, TX",1625,93.00,1730,130.00,0.00,,0.00,35.00,189.00,0.00,0.00,54.00,0.00,76.00
2026-01-26,1,WN,2504,DAL,"Dallas, TX",0850,,0955,,1.00,B,0.00,,189.00,,,,,
